iterations,fitness,time,samples,tokeep
890,3315.649991618428,8.301471643,20,10
900,3301.1370923738273,8.303680937,20,10
910,3326.188144947363,8.350433625,20,10
920,3324.7681861248248,8.368750595,20,10
930,3314.598576351624,8.37493281,20,10
940,3301.1370923738273,8.377046817,20,10
950,3311.1973078657506,8.379434569,20,10
960,3324.7681861248248,8.650999684,20,10
970,3324.7681861248248,8.653206373,20,10
980,3324.7681861248248,8.655410615,20,10
990,3324.7681861248248,8.65753835,20,10
1000,3384.9805959344885,9.008665041,20,10
10,2656.5673670739952,0.010877929,20,10
20,2634.8786963936163,0.175670359,20,10
30,2715.8999237369408,0.880112269,20,10
40,2873.3384555598573,1.047700529,20,10
50,2975.436002906614,1.984353067,20,10
60,3014.388930195764,1.987050703,20,10
70,2915.4522908690838,1.989507491,20,10
80,3081.5266814822185,2.525827269,20,10
90,3144.542374223976,2.528738397,20,10
100,3082.108019450827,2.531421432,20,10
110,3183.932984383167,2.534202504,20,10
120,3169.2687966316676,2.934451448,20,10
130,3243.4754532237844,2.955381257,20,10
140,3318.109853063263,2.963479978,20,10
150,3318.109853063263,2.967207028,20,10
160,3318.109853063263,2.971019912,20,10
170,3342.56029137949,2.976120818,20,10
180,3347.1356515524644,2.982848188,20,10
190,3392.6623965265617,2.992427865,20,10
200,3396.1882517352133,2.995623218,20,10
210,3353.6231971905863,2.999088403,20,10
220,3437.5292379075245,3.012667804,20,10
230,3437.5292379075245,3.018932698,20,10
240,3342.56029137949,3.038997098,20,10
250,3420.6106460724072,3.043305467,20,10
260,3342.56029137949,3.048411447,20,10
270,3375.771848670478,3.055756212,20,10
280,3375.771848670478,3.619321199,20,10
290,3375.771848670478,3.630425488,20,10
300,3375.771848670478,3.633305871,20,10
310,3375.771848670478,3.636100748,20,10
320,3342.56029137949,3.919504127,20,10
330,3381.8439843383203,3.922229097,20,10
340,3398.1104191411287,3.924679257,20,10
350,3342.56029137949,4.148450147,20,10
360,3363.360525895494,4.150728496,20,10
370,3363.360525895494,4.152978345,20,10
380,3392.6623965265617,4.155253062,20,10
390,3363.360525895494,4.157614036,20,10
400,3361.5551257301254,4.621105572,20,10
410,3363.360525895494,4.623353172,20,10
420,3391.367825373242,4.62575226,20,10
430,3362.680722363337,4.62799859,20,10
440,3395.219061576481,4.834252353,20,10
450,3402.0636533681986,4.836296085,20,10
460,3342.56029137949,4.838494407,20,10
470,3362.1157989947365,4.840935297,20,10
480,3362.1157989947365,4.907063966,20,10
490,3342.56029137949,5.515375801,20,10
500,3342.56029137949,5.517390524,20,10
510,3342.56029137949,5.519607097,20,10
520,3420.6386900514403,5.521902473,20,10
530,3384.005216864239,5.524093218,20,10
540,3367.611343953026,5.723221131,20,10
550,3367.611343953026,5.725399087,20,10
560,3354.3758382549886,5.730621617,20,10
570,3392.6623965265617,5.733073913,20,10
580,3392.6623965265617,6.067768605,20,10
590,3392.6623965265617,6.070383603,20,10
600,3420.6386900514403,6.072763853,20,10
610,3392.6623965265617,6.075083227,20,10
620,3392.6623965265617,6.387761078,20,10
630,3392.6623965265617,6.397658052,20,10
640,3392.6623965265617,6.400396435,20,10
650,3419.820156703722,6.40250169,20,10
660,3392.6623965265617,6.682601064,20,10
670,3392.6623965265617,6.68501757,20,10
680,3392.6623965265617,6.687472029,20,10
690,3392.6623965265617,6.689767263,20,10
700,3396.143604136626,6.694545313,20,10
710,3456.878036105291,6.696848129,20,10
720,3441.4699305203135,6.699009069,20,10
730,3392.6623965265617,6.701388488,20,10
740,3392.6623965265617,7.219130705,20,10
750,3392.6623965265617,7.221375082,20,10
760,3418.098593330222,7.223711169,20,10
770,3392.6623965265617,7.225905054,20,10
780,3392.6623965265617,7.228290795,20,10
790,3392.6623965265617,7.528529169,20,10
800,3392.6623965265617,7.530727631,20,10
810,3437.684037204482,7.533054427,20,10
820,3392.6623965265617,7.535811777,20,10
830,3392.6623965265617,7.9179248,20,10
840,3392.6623965265617,7.921025331,20,10
850,3392.6623965265617,7.923536585,20,10
860,3392.6623965265617,7.925763157,20,10
870,3392.6623965265617,8.190323618,20,10
880,3392.6623965265617,8.193133672,20,10
890,3392.6623965265617,8.195533151,20,10
900,3410.6753825616684,8.198238373,20,10
910,3433.2569820739564,8.465729728,20,10
920,3433.2569820739564,8.468069011,20,10
930,3392.6623965265617,8.470390311,20,10
940,3418.4587757907043,8.47299383,20,10
950,3467.266309784456,8.730642952,20,10
960,3418.4587757907043,8.732641266,20,10
970,3418.4587757907043,8.734802991,20,10
980,3428.5189912826277,8.737157706,20,10
990,3440.321144612261,9.085216679,20,10
1000,3428.5189912826277,9.087687521,20,10
10,2771.913654323072,0.110298158,10,5
20,2751.804584466384,0.561756896,10,5
30,2649.787799848255,0.567911359,10,5
40,2804.1790035324707,0.725895645,10,5
50,2797.0979217550007,1.620788358,10,5
60,2791.284406085136,1.626760847,10,5
70,2830.1835840798435,1.630177149,10,5
80,3044.162682382633,2.159381854,10,5
90,2929.671172149901,2.163038456,10,5
100,3039.0652964186124,2.166383898,10,5
110,3172.6654358673286,2.582917203,10,5
120,3020.717521743923,2.585822708,10,5
130,3004.909670402968,2.59547326,10,5
140,3067.2628384766203,2.601677089,10,5
150,3145.5385576288836,2.60875549,10,5
160,3124.7383231128797,2.61392169,10,5
170,3084.8201829434965,2.617411505,10,5
180,3124.263984551793,2.630183264,10,5
190,3082.460174046623,2.643427404,10,5
200,3119.5346476428963,2.645632182,10,5
210,3086.323090351909,2.650682358,10,5
220,3139.2607846406045,2.675105384,10,5
230,3235.5620403890243,2.681160602,10,5
240,3107.790210733506,2.686239277,10,5
250,3128.5321241574493,2.694654035,10,5
260,3154.1547663178503,2.699843252,10,5
270,3131.647995743005,3.252586255,10,5
280,3147.419775142769,3.256465295,10,5
290,3225.339786216766,3.260041224,10,5
300,3119.224211549393,3.574421102,10,5
310,3119.224211549393,3.822927026,10,5
320,3183.370350817228,4.217728455,10,5
330,3053.611426515175,4.219911747,10,5
340,3212.7397464423084,4.222080666,10,5
350,3066.407787063881,4.224405748,10,5
360,3091.2859203437074,4.44743367,10,5
370,3066.407787063881,4.449797546,10,5
380,3199.5803957366206,4.452205863,10,5
390,3075.001450898708,4.454343507,10,5
400,3219.676454066467,4.548784677,10,5
410,3330.7828955585674,4.62851371,10,5
420,3210.918650264472,4.631092798,10,5
430,3114.2860794795097,4.641740138,10,5
440,3245.3013918029515,4.644077081,10,5
450,3245.3013918029515,4.937044678,10,5
460,3245.3013918029515,4.939248053,10,5
470,3230.7884925583508,4.941801526,10,5
480,3241.709794828623,4.944125953,10,5
490,3230.981134345468,5.230600514,10,5
500,3239.325483774484,5.232842289,10,5
510,3230.981134345468,5.235012224,10,5
520,3230.981134345468,5.237248289,10,5
530,3270.0203336814434,5.550673862,10,5
540,3181.2248677858156,5.552721827,10,5
550,3231.140318275957,5.555117033,10,5
560,3256.0533376289313,5.557470399,10,5
570,3322.8383907992425,5.559877143,10,5
580,3300.4612813992703,5.871689284,10,5
590,3316.7458435015374,5.874482547,10,5
600,3195.003552738237,5.876708353,10,5
610,3229.2776452067237,5.879122834,10,5
620,3272.038431083155,6.18616664,10,5
630,3194.6217367560603,6.188300038,10,5
640,3211.8260212734913,6.190507603,10,5
650,3253.426490305499,6.192769604,10,5
660,3278.5811100825335,6.479615105,10,5
670,3218.747091086871,6.481663509,10,5
680,3435.8443599211023,6.484005121,10,5
690,3413.8913657146613,6.486190818,10,5
700,3376.037053176161,6.488063629,10,5
710,3387.114143924744,6.857584399,10,5
720,3425.8179148943773,6.859678563,10,5
730,3450.356228875313,6.861983476,10,5
740,3435.8443599211023,6.864154897,10,5
750,3472.9188335173753,6.865985891,10,5
760,3457.015620176153,7.16405411,10,5
770,3459.459386562976,7.165968062,10,5
780,3435.8443599211023,7.167931799,10,5
790,3482.688902552307,7.169723917,10,5
800,3459.4754536721,7.171653112,10,5
810,3435.8443599211023,7.551370628,10,5
820,3435.8443599211023,7.553317292,10,5
830,3459.4754536721,7.55520019,10,5
840,3453.863132362541,7.557089772,10,5
850,3435.8443599211023,7.56010593,10,5
860,3435.8443599211023,7.829977171,10,5
870,3365.401663355511,7.831913858,10,5
880,3309.529959651409,7.833965272,10,5
890,3257.726609108663,7.836099532,10,5
900,3348.932334164454,7.838478971,10,5
910,3326.13005874497,8.120145288,10,5
920,3346.9671556257026,8.248371858,10,5
930,3438.083210258287,8.250332974,10,5
940,3468.245668637782,8.252627053,10,5
950,3402.33854862216,8.254606057,10,5
960,3406.7906463792374,8.397207257,10,5
970,3486.021199317983,8.399180072,10,5
980,3505.0908010306257,8.401054012,10,5
990,3494.1151153638857,8.402973569,10,5
1000,3489.390501108565,8.405022707,10,5
10,2629.8032540415857,0.008695362,20,10
20,2837.697974408657,0.486905714,20,10
30,2813.28709666972,0.505941135,20,10
40,2923.723215797776,0.515293585,20,10
50,2966.371917691935,0.523502701,20,10
60,3055.284250074194,0.531455116,20,10
70,3101.702901190416,1.153403532,20,10
80,3099.971023321772,1.388295581,20,10
90,3150.510435184168,1.848349072,20,10
100,3155.7511009676973,2.453663673,20,10
110,3154.5800896332353,2.457261444,20,10
120,3174.8675308616926,2.460121457,20,10
130,3169.1258699794002,2.652555673,20,10
140,3159.257062894122,2.655212069,20,10
150,3217.408293695265,2.658307638,20,10
160,3179.649602596725,2.661093116,20,10
170,3211.9608274627763,2.680796291,20,10
180,3173.3275781429375,2.683642633,20,10
190,3232.6804484887216,2.686651411,20,10
200,3232.6804484887216,3.472349063,20,10
210,3232.6804484887216,3.476273582,20,10
220,3217.522732913565,3.479454849,20,10
230,3196.3625243389633,3.761643543,20,10
240,3179.649602596725,3.765405049,20,10
250,3232.6804484887216,3.76863264,20,10
260,3157.3103231039013,3.97656134,20,10
270,3175.7369148224543,3.979031051,20,10
280,3232.6804484887216,3.98144824,20,10
290,3177.430754087748,3.983616643,20,10
300,3190.521880394889,3.985850896,20,10
310,3203.2806963477224,4.133643788,20,10
320,3241.4256940430027,4.137050615,20,10
330,3224.2752967189526,4.139826704,20,10
340,3233.5811533954916,4.142759361,20,10
350,3224.2752967189526,4.14705921,20,10
360,3269.0209530257466,4.150768059,20,10
370,3244.1428197459204,4.156050618,20,10
380,3224.2752967189526,4.177089354,20,10
390,3244.4983085584,4.187818248,20,10
400,3244.4983085584,4.192775823,20,10
410,3224.2752967189526,4.196779059,20,10
420,3307.276474692412,4.78505875,20,10
430,3230.183484967527,5.002082422,20,10
440,3227.180657094943,5.004658116,20,10
450,3237.2408725868663,5.007173509,20,10
460,3236.0908435944516,5.212465965,20,10
470,3224.2752967189526,5.215138158,20,10
480,3224.2752967189526,5.21728892,20,10
490,3224.2752967189526,5.219473115,20,10
500,3224.2752967189526,5.221680323,20,10
510,3292.61292410535,5.51927057,20,10
520,3224.2752967189526,5.521563151,20,10
530,3224.2752967189526,5.523773643,20,10
540,3224.2752967189526,5.526043348,20,10
550,3263.314496054928,5.860620212,20,10
560,3224.2752967189526,5.862886767,20,10
570,3224.2752967189526,5.865182653,20,10
580,3227.549065852689,5.867436589,20,10
590,3224.2752967189526,6.178478604,20,10
600,3224.2752967189526,6.180725473,20,10
610,3224.2752967189526,6.182975354,20,10
620,3224.2752967189526,6.185610162,20,10
630,3224.2752967189526,6.187788646,20,10
640,3224.2752967189526,6.492202885,20,10
650,3224.2752967189526,6.494468829,20,10
660,3224.2752967189526,6.496718185,20,10
670,3224.2752967189526,6.499294212,20,10
680,3224.2752967189526,6.789407179,20,10
690,3224.2752967189526,6.791939988,20,10
700,3224.2752967189526,6.794328997,20,10
710,3224.2752967189526,6.796469954,20,10
720,3224.2752967189526,7.175850459,20,10
730,3311.3705500530973,7.178226993,20,10
740,3224.2752967189526,7.180589135,20,10
750,3233.284682939672,7.182901269,20,10
760,3233.6824784594974,7.552558491,20,10
770,3233.284682939672,7.554918845,20,10
780,3233.284682939672,7.557169488,20,10
790,3233.284682939672,7.559728216,20,10
800,3233.284682939672,7.835091989,20,10
810,3254.3815016237845,7.840246022,20,10
820,3244.3957277028,7.842434521,20,10
830,3244.3957277028,7.844721039,20,10
840,3263.314496054928,7.847042666,20,10
850,3234.934526194307,8.103303461,20,10
860,3224.2752967189526,8.105686914,20,10
870,3224.2752967189526,8.108077675,20,10
880,3243.8308043341995,8.110387959,20,10
890,3234.934526194307,8.405054554,20,10
900,3234.934526194307,8.407361114,20,10
910,3224.2752967189526,8.409709221,20,10
920,3224.2752967189526,8.412083374,20,10
930,3224.2752967189526,8.746355828,20,10
940,3224.2752967189526,8.748735672,20,10
950,3224.2752967189526,8.751025501,20,10
960,3224.2752967189526,8.753851666,20,10
970,3224.2752967189526,8.994111165,20,10
980,3224.2752967189526,8.996435667,20,10
990,3224.2752967189526,8.999031682,20,10
1000,3259.4366539550806,9.001511517,20,10
10,2584.0841138348646,0.022909138,10,5
20,2603.9147966404776,0.029446265,10,5
30,2702.073688779907,0.498310892,10,5
40,2677.190512259239,0.812742616,10,5
50,2661.684993047852,0.818614221,10,5
60,2668.8348438467046,1.258601039,10,5
70,2789.6057488981496,1.264870624,10,5
80,2764.0054903828322,1.582808927,10,5
90,2811.640857661395,1.709369674,10,5
100,2889.3693710277357,1.74138279,10,5
110,3093.3420837054505,2.203019483,10,5
120,2953.927767866971,2.211226456,10,5
130,2918.543776917958,2.238910605,10,5
140,2963.3921531666265,2.241892814,10,5
150,3006.4070043845763,2.447913449,10,5
160,2949.005391113145,2.452183285,10,5
170,2947.76471859886,2.455690296,10,5
180,3081.5918940409756,3.169159432,10,5
190,3054.160994305562,3.172960014,10,5
200,3063.8623679397633,3.176548912,10,5
210,3061.1367851741584,3.240050325,10,5
220,3073.413336214785,3.244430992,10,5
230,3072.42067605831,3.383937021,10,5
240,3038.0685102034363,3.38991,10,5
250,3037.178363877848,3.835727528,10,5
260,3100.138569748059,3.838051778,10,5
270,3040.690868056305,3.842367032,10,5
280,3043.969248265563,4.084962539,10,5
290,2988.9321713845093,4.087422817,10,5
300,3222.4408301826916,4.090684177,10,5
310,2975.9020871086295,4.217322178,10,5
320,3081.2708750347733,4.658945417,10,5
330,2988.8540524686136,4.66185675,10,5
340,3028.820491123925,4.664283212,10,5
350,3058.593310400228,4.666558103,10,5
360,3067.9657819851423,4.863248397,10,5
370,3164.3768690231395,4.865592344,10,5
380,3210.8100490689712,4.86800033,10,5
390,3271.43828950176,4.870304324,10,5
400,3213.2103653098825,4.920956452,10,5
410,3287.132339356086,4.93349959,10,5
420,3243.3165702147144,4.938042209,10,5
430,3267.6458169194475,4.940389695,10,5
440,3233.991802982238,4.943121767,10,5
450,3307.3161576941397,5.485893381,10,5
460,3258.1482459073036,5.488708368,10,5
470,3247.2491228793906,5.491099034,10,5
480,3241.5513224498272,5.493339528,10,5
490,3171.0521712240493,5.815956393,10,5
500,3324.674746406495,5.819054385,10,5
510,3357.569970455345,5.821469589,10,5
520,3268.8539244889575,5.823729934,10,5
530,3348.8526684682943,5.826166276,10,5
540,3341.3005360605785,6.103236407,10,5
550,3341.7961592490065,6.105563477,10,5
560,3247.34036414729,6.107445945,10,5
570,3355.070837402984,6.109652697,10,5
580,3314.3775681049847,6.456290705,10,5
590,3326.1931149804836,6.45859875,10,5
600,3359.619485994957,6.461067515,10,5
610,3385.2514838787542,6.463691984,10,5
620,3372.655938835279,6.746352931,10,5
630,3302.8899589212506,6.748682882,10,5
640,3274.8851503722403,6.751180871,10,5
650,3276.4983094360427,6.753609203,10,5
660,3255.1993811753377,6.756076596,10,5
670,3273.0125680535407,7.128354983,10,5
680,3259.0418435085353,7.130349006,10,5
690,3294.9292887001066,7.132348838,10,5
700,3231.853043506618,7.135442115,10,5
710,3186.437261716071,7.429568064,10,5
720,3152.651997105768,7.431532737,10,5
730,3131.7719099177098,7.433314661,10,5
740,3248.889507925635,7.435179411,10,5
750,3169.514184036134,7.437035087,10,5
760,3298.8551224363932,7.814631468,10,5
770,3278.303251873917,7.816618304,10,5
780,3214.7882454380556,7.818466709,10,5
790,3214.7882454380556,7.822733749,10,5
800,3355.1861068779062,7.824836643,10,5
810,3333.678812068932,8.308402024,10,5
820,3470.963789569315,8.311469283,10,5
830,3321.078515414878,8.313484645,10,5
840,3301.197684189002,8.315558465,10,5
850,3290.915574339663,8.317616739,10,5
860,3290.915574339663,8.602180589,10,5
870,3264.655294118438,8.604257115,10,5
880,3271.0502946609636,8.606270645,10,5
890,3273.527073662359,8.608417388,10,5
900,3305.0729120710894,8.610400525,10,5
910,3177.528374112129,8.957918268,10,5
920,3199.794656058232,8.959869573,10,5
930,3199.794656058232,8.961815001,10,5
940,3315.7755783284083,8.963812124,10,5
950,3205.428151361462,8.966094948,10,5
960,3282.7655448411197,9.225097204,10,5
970,3282.14033343196,9.227271056,10,5
980,3182.460982004662,9.229751226,10,5
990,3204.3320625279403,9.231773893,10,5
1000,3235.347960786092,9.233924303,10,5
10,2179.692482700512,0.009787315,10,5
20,2334.4880121988467,0.508950133,10,5
30,2265.7608119391452,0.51732317,10,5
40,2516.5190162847616,1.216878496,10,5
50,2501.1674317913867,1.54875243,10,5
60,2547.6752512628486,1.554980829,10,5
70,2500.4552350763443,1.683239244,10,5
80,2715.4059150766834,1.690094372,10,5
90,2539.533953296151,2.080126182,10,5
100,2522.071397229244,2.084900302,10,5
110,2579.3992535457714,2.094802853,10,5
120,2848.1168056290476,2.097618221,10,5
130,2930.186204736538,2.102894626,10,5
140,3035.3669167013045,2.108851513,10,5
150,2942.5711000029482,2.115027803,10,5
160,2881.024483906823,2.12534527,10,5
170,3013.90126621025,2.127663331,10,5
180,3042.3031334065217,2.160333168,10,5
190,3047.8066464304025,2.163976331,10,5
200,3058.5192528072926,2.16892169,10,5
210,3182.5931805269624,3.050687116,10,5
220,3171.1465190689128,3.054385803,10,5
230,3120.8723953782537,3.057962293,10,5
240,3123.6803457952233,3.137991854,10,5
250,3098.041146289618,3.141532575,10,5
260,3216.1696973542357,3.144216757,10,5
270,3123.092198863154,3.242383437,10,5
280,3189.8138169150316,3.245978007,10,5
290,3116.0599187310568,3.254164054,10,5
300,3116.0599187310568,3.712418069,10,5
310,3161.2804761742614,3.715845654,10,5
320,3122.1694609437677,3.965598273,10,5
330,3123.837889481154,3.970732033,10,5
340,3210.9724369499336,4.101672326,10,5
350,3144.6759570347454,4.50656368,10,5
360,3143.8100181004233,4.508703459,10,5
370,3198.7431539802606,4.510525919,10,5
380,3229.8662239946216,4.512811957,10,5
390,3256.050706357654,4.722760336,10,5
400,3177.9385171605813,5.780017864,10,5
410,3132.028970620011,5.782222681,10,5
420,3172.2566699114695,5.784150578,10,5
430,3200.8340753290718,5.786079044,10,5
440,3241.590059043968,5.788335634,10,5
450,3188.3378673347697,6.016086229,10,5
460,3146.3540303727273,6.018378366,10,5
470,3165.7988021477236,6.020723319,10,5
480,3132.662290809542,6.023047676,10,5
490,3231.48256321305,6.025414103,10,5
500,3131.6308339206607,6.317996318,10,5
510,3230.7174863800424,6.320218396,10,5
520,3147.756695949138,6.322474992,10,5
530,3152.1820487809628,6.324836244,10,5
540,3155.487893678365,6.630217672,10,5
550,3141.501670679343,6.632360938,10,5
560,3222.6823420554556,6.634816373,10,5
570,3135.847874731778,6.637280462,10,5
580,3202.4462230397826,7.021036304,10,5
590,3154.926283588516,7.023368235,10,5
600,3277.726549902516,7.025869118,10,5
610,3113.751674966319,7.028419648,10,5
620,3170.908878635642,7.3240259,10,5
630,3147.2949536915708,7.328080775,10,5
640,3117.522632557126,7.331064546,10,5
650,3037.4894463555897,7.333149314,10,5
660,3115.124384810795,7.336272181,10,5
670,3082.594800876205,7.343799206,10,5
680,3097.1101806950714,7.345950545,10,5
690,3113.064696228237,7.348151891,10,5
700,3175.274700259278,7.351009176,10,5
710,3188.1636144638715,7.352937609,10,5
720,3188.1636144638715,7.730922918,10,5
730,3188.1636144638715,7.73312463,10,5
740,3119.9818282423594,7.735075658,10,5
750,3143.5838459224683,7.736975079,10,5
760,3250.564318011883,7.73881557,10,5
770,3250.564318011883,8.135089162,10,5
780,3161.599291856631,8.137164725,10,5
790,3235.160637384082,8.139176605,10,5
800,3132.911913277044,8.141491396,10,5
810,3254.2072263785076,8.466419216,10,5
820,3287.682945831146,8.468439711,10,5
830,3163.9904624907167,8.470268967,10,5
840,3169.649876295604,8.472198686,10,5
850,3136.9314292633576,8.47408205,10,5
860,3164.1556096706004,8.475908925,10,5
870,3120.74899966315,8.776004445,10,5
880,3133.5809531702052,8.777863411,10,5
890,3133.8698257581536,8.780157888,10,5
900,3190.741102077731,8.782575731,10,5
910,3185.679195006384,9.058415065,10,5
920,3146.090438513474,9.060523848,10,5
930,3152.033190877826,9.062560913,10,5
940,3191.3600305946143,9.064580437,10,5
950,3132.7638413274294,9.066546827,10,5
960,3290.5490290700964,9.435326871,10,5
970,3246.0738102071014,9.437359517,10,5
980,3186.547683333185,9.439374423,10,5
990,3261.001317069896,9.441467386,10,5
1000,3211.750212763262,9.443480513,10,5
10,2635.6160357034114,0.047447282,10,5
20,2847.7772202047577,0.728105111,10,5
30,2915.225417081513,0.734060822,10,5
40,2987.96235178919,0.995299442,10,5
50,3040.365979073373,1.002015744,10,5
60,2931.666876823316,1.321408447,10,5
70,3023.2103061004414,1.662094435,10,5
80,3043.983220120092,1.665663455,10,5
90,2993.3443457395306,1.668711019,10,5
100,3111.622069246951,2.248680174,10,5
110,3164.3115583649933,2.25281812,10,5
120,3137.538136669163,2.256888337,10,5
130,3200.2313984634543,2.424333277,10,5
140,3265.3399102498743,2.429159452,10,5
150,3206.079219075283,2.431874931,10,5
160,3247.3549681937684,3.181941506,10,5
170,3202.396035464295,3.184855501,10,5
180,3247.899505924309,3.189040183,10,5
190,3202.5034126578907,3.484186528,10,5
200,3292.130989938979,3.486476436,10,5
210,3331.86939480507,3.489719063,10,5
220,3356.827018625171,3.701879934,10,5
230,3285.1257688674805,3.704154056,10,5
240,3337.9812297744434,3.706628711,10,5
250,3385.6614401930638,3.708455183,10,5
260,3342.691201902282,3.850164269,10,5
270,3409.1044510021597,3.853702449,10,5
280,3517.6262433984875,3.861650242,10,5
290,3424.444698700303,3.871113509,10,5
300,3340.2480063557796,3.874250182,10,5
310,3436.5886794328903,3.876832927,10,5
320,3364.7818934271118,3.880779039,10,5
330,3286.613799502024,3.887401347,10,5
340,3200.2011446496376,3.896759923,10,5
350,3205.402623059524,3.899460529,10,5
360,3388.468277981677,3.913824416,10,5
370,3266.614402998191,3.918525306,10,5
380,3413.80795152913,4.723873759,10,5
390,3449.680057920344,4.726299129,10,5
400,3544.1564248749232,4.72889699,10,5
410,3312.9619705321757,4.731400598,10,5
420,3349.6810356813808,5.10373173,10,5
430,3385.994371491377,5.106227973,10,5
440,3280.666555430242,5.108811428,10,5
450,3341.3495389327486,5.639078269,10,5
460,3348.1415030894173,5.641330771,10,5
470,3348.1415030894173,5.643629471,10,5
480,3472.2187996490093,5.645739981,10,5
490,3457.7059004044086,5.64795426,10,5
500,3406.251869202823,5.859947995,10,5
510,3431.2030875319147,5.862200889,10,5
520,3407.1178081371445,5.864446716,10,5
530,3504.235914407284,5.866840422,10,5
540,3407.680047372644,6.316307431,10,5
550,3430.70230751905,6.318588612,10,5
560,3498.341140284757,6.320739362,10,5
570,3371.4574124633637,6.323009233,10,5
580,3341.6903700659145,6.325312856,10,5
590,3328.2288860881176,6.693339436,10,5
600,3268.256424337028,6.695957687,10,5
610,3268.256424337028,6.698368381,10,5
620,3124.458856613985,6.700483343,10,5
630,3145.0686380115085,7.005202961,10,5
640,3248.004284887781,7.007161271,10,5
650,3200.8485687835782,7.009146617,10,5
660,3098.95078449085,7.011156313,10,5
670,3068.205326594422,7.013077037,10,5
680,3144.364259652402,7.367991151,10,5
690,3130.8669450219368,7.369915029,10,5
700,3155.243988950636,7.372290881,10,5
710,3049.4608929409824,7.374413687,10,5
720,3133.2733839338925,7.377337113,10,5
730,3172.2046530636762,7.382882319,10,5
740,3260.344408300503,7.384896018,10,5
750,3146.17696540064,7.387009094,10,5
760,3056.0409935023713,7.389051141,10,5
770,3075.89630048312,7.391051812,10,5
780,3139.0975695596926,7.809685653,10,5
790,3117.2569725182134,7.811548338,10,5
800,3225.7191565847074,7.813428049,10,5
810,3211.2943404421812,7.815356479,10,5
820,3168.3035084532007,7.817305402,10,5
830,3203.8256513687593,8.11223228,10,5
840,3239.4156360515767,8.114153502,10,5
850,3224.625885884763,8.116068152,10,5
860,3252.620207679203,8.118031088,10,5
870,3129.49078779207,8.119832093,10,5
880,3129.49078779207,8.122030893,10,5
890,3094.1111373707345,8.442875496,10,5
900,3089.410678386868,8.44510486,10,5
910,3129.7331072410616,8.450361613,10,5
920,3242.7741783941688,8.452468898,10,5
930,3332.959671491525,8.720921238,10,5
940,3308.1789883360507,8.7229779,10,5
950,3348.945928222459,8.725015795,10,5
960,3284.198952852116,8.72706634,10,5
970,3282.5975579914766,8.729229089,10,5
980,3294.0501493903594,9.005149932,10,5
990,3333.6510025645175,9.011643447,10,5
1000,3414.7187627560434,9.013622495,10,5
10,2752.8893964493377,0.256233664,10,5
20,2660.084162691454,0.600262815,10,5
30,2731.560131216205,0.644315053,10,5
40,2755.646079822689,0.650485471,10,5
50,2846.7144954977143,0.969904686,10,5
60,2856.595005372887,1.706564125,10,5
70,2912.24080940695,1.711613986,10,5
80,2892.3993290192543,2.267808281,10,5
90,3029.1007834719626,2.271683137,10,5
100,3103.446010763819,2.275322276,10,5
110,3029.1007834719626,2.674722556,10,5
120,3088.345678527649,2.679757832,10,5
130,2986.4906479851106,2.684089122,10,5
140,3027.2260186062117,2.689715486,10,5
150,3046.49265363351,2.692872314,10,5
160,3072.348002305683,2.697821827,10,5
170,3009.032865882585,2.701265744,10,5
180,3161.6279851177082,2.711794966,10,5
190,3134.7959897684686,2.715959658,10,5
200,3167.120703577022,2.718594401,10,5
210,3161.3796160780003,2.726574211,10,5
220,3183.8258938576273,2.733998724,10,5
230,3218.7425648989374,2.738680111,10,5
240,3174.225131221544,2.743145763,10,5
250,3242.5072312153216,2.751229896,10,5
260,3322.327169848877,2.759012136,10,5
270,3288.26652374291,2.764476736,10,5
280,3272.94213258836,2.775424504,10,5
290,3339.740852494211,2.789421636,10,5
300,3359.06595976479,3.357558897,10,5
310,3363.4822698064545,3.373904758,10,5
320,3363.4822698064545,3.377329332,10,5
330,3310.409592978109,3.666612811,10,5
340,3436.3986273132937,3.669019505,10,5
350,3338.78355932579,4.313085969,10,5
360,3310.409592978109,4.322613944,10,5
370,3339.74455324979,4.325034976,10,5
380,3315.26925941694,4.32725855,10,5
390,3315.26925941694,5.262717713,10,5
400,3315.26925941694,5.26485273,10,5
410,3366.704743444565,5.267231767,10,5
420,3258.358787503761,5.269903556,10,5
430,3240.538683593694,5.427166672,10,5
440,3208.0130317077537,5.42960592,10,5
450,3312.8590159541704,5.43191334,10,5
460,3370.1925845749274,5.434196935,10,5
470,3364.7801370312877,5.436777493,10,5
480,3275.70716722927,5.755856078,10,5
490,3371.5141993438847,5.758632336,10,5
500,3317.973692014239,5.760923871,10,5
510,3395.875369174247,5.763434412,10,5
520,3318.946765933198,6.066345176,10,5
530,3355.068117867276,6.068623772,10,5
540,3278.486392685378,6.266935313,10,5
550,3294.355139744485,6.269307328,10,5
560,3321.2827207025266,6.271554438,10,5
570,3311.686040270199,6.273646959,10,5
580,3335.8762936085272,6.276209137,10,5
590,3307.831809685466,6.565555024,10,5
600,3389.2716882060304,6.567838578,10,5
610,3330.799679669966,6.570133914,10,5
620,3342.56405629211,6.572873222,10,5
630,3300.317859350721,7.065698273,10,5
640,3300.627138509868,7.067846166,10,5
650,3306.469755979784,7.070164243,10,5
660,3366.66344559616,7.072469773,10,5
670,3219.211498112071,7.2684739,10,5
680,3261.8743075417174,7.270429316,10,5
